,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.799176074873849,4.585496474742122,4.6986616236522485,4.4335052079034964,5.04823919266435,4.952207463774065,3.8768945332907987,4.796643767775286,4.628355918185032,4.9606289044471925,4.098738164160764,3.791676691431673,4.993441998716667,4.449423004485706,3.546339658046335,4.265827985244067,3.018108429374484,3.4446023508267123,4.424371287135819,4.368600590900042,5.042782289138347,4.748971344562424,3.5704247890115766,4.923375437290031,3.907440940661097,4.250911430712673,4.212744377230073,4.265284945074857,3.022639018973667,3.824699869060649,3.528482367276408,4.992993506523357,4.984710792342258,4.995164464446936
50,4.388098666334848,4.748095303212163,5.247694145363315,4.019725771179376,5.081886171685519,4.45550543349966,3.102383262930981,4.652063332333949,4.982434326418486,4.9855965479037385,3.9499182142970084,4.076476185858649,4.979416431419907,4.4223802030010475,4.2860372999832705,3.7479685335566293,2.6932205512572494,4.031030680772591,4.316609637130374,3.7856876957394827,5.307720484090418,3.040067044708564,3.090713902662876,4.395378245070622,4.976349343177193,4.909205463969349,4.97501803391047,4.699051702249303,3.4415613116432424,4.1344547701861165,2.0784746749954484,2.6462230012752928,3.6366076709858945,4.343669241313583
51,4.326293787197212,3.869942468633885,4.20662141286695,3.5268099380146603,4.304949491121422,4.268629778339201,2.6515543233772267,4.182393909094468,4.020336005306748,3.9646445840505193,3.4206833080129737,3.721136665442455,4.9659649679516615,4.007065110428993,3.317386353500978,4.13030923170321,2.2045092057972204,3.300961583477115,4.114277412368659,3.367268453891538,4.118682257199828,3.991970768270336,3.45283312666355,3.9296979240759597,3.979318059831408,3.9829239409168236,3.031930409203346,3.98762364146056,3.6369224827486035,3.419271057667714,3.1330545447909546,3.3702057985963183,3.686206963226671,4.705196747422327
52,3.94148738162964,4.1278686585578885,3.9086880023211505,2.8548442315626428,4.818073046698552,3.917294019704119,3.4269012398873833,3.820069998002987,3.997003151592207,4.9492231098342145,2.831659003335478,3.5901213380322297,3.014896539016127,3.3665837347318353,4.095691888212077,2.950848727587208,2.440089870765891,3.3585388301732015,2.6112909667790736,4.5378205501136435,5.03309901046076,3.940917704195163,2.5326812460749486,4.459038198622407,3.6294491940598723,3.462823586270087,4.965476334049122,3.035721654355452,2.8032066078550737,4.993624527343693,2.6279632069755112,3.999378245692205,4.987278419293997,2.182365602276072
53,4.772863908710127,4.976742407084882,5.031630836307649,4.2796152314833416,5.0048037742295,4.657506102851414,3.6813952563161987,4.8323995578192,4.938259706123719,4.989655872314331,4.38999004797354,4.132566791156806,4.99934819121801,4.365785085652027,3.7771699088900017,4.638672480610319,2.817039503230889,3.449263812653391,4.306608854558113,3.877636702108505,4.99901672184325,4.136633497852161,3.9886197113308035,4.8112099958923045,4.422831501155617,4.955684351280889,4.491297694787924,4.988886494411414,3.6306936712988676,4.029015134666719,2.006572918118555,3.7185466928506807,3.782369147335467,4.996165851599992
54,5.127530782331396,4.812477411527012,4.9699998090282635,3.7434708858173367,5.028165090413029,4.876097362320241,3.4172710662418355,4.772534356339718,4.982359967173875,5.004870435197749,4.2259660792168745,4.9498514819008115,5.205405594161447,5.3031967728508285,4.00343272282649,4.997467729124064,3.020688321905041,4.208893732000978,4.326605499342054,4.322355247428553,4.778372854600527,4.993210441640269,3.9947646309493363,5.031858705928282,4.806911919309332,4.830484557706513,4.44083936524988,4.979631489672121,4.57458803337023,4.15028343171527,3.4301309508024276,3.707417627240437,4.674400402284418,4.678655142861261
55,3.262343626851625,3.4797395125713964,2.9535331166785657,2.072912549863779,3.768774588646988,3.465617603034086,2.7790595575514585,2.9886528673692796,3.066395381401125,3.9864327230141825,2.6378511315611712,3.3429409886848065,3.1356767379164094,3.7227206140484332,3.0047867431383115,2.839425890309684,1.4473264190648012,3.1659215846396545,2.029894208867816,4.980037733436476,4.9846905837246975,3.9869138018502697,2.5057283705836837,3.7080271323503924,2.903284993370284,2.8432365558600114,3.589926859286408,2.5207584549754976,2.479284598491646,3.99831815708381,3.9844915167015045,4.0811179635620825,3.3291976220411974,2.720994246001349
56,4.781182408928318,4.751847632653212,4.604597867952152,3.4285369417514366,5.087111573301404,4.822891588446561,3.315555906211755,4.5368400393370285,4.93114079739343,5.114341838722068,3.659292821713498,4.948796815066828,4.870242283258806,4.990489722425629,4.679990633898094,4.029016760626382,2.880923189533249,4.9855754110651365,3.8326061361896877,4.874681772412671,5.0031158742349415,4.785013384335948,3.1205085490565736,4.9793499301531785,4.90059106202007,4.51776679048619,4.992982047701575,4.416993641654499,4.3012813613080585,4.653597196834327,3.6748161069026026,3.4967139797244604,4.604966831001259,3.7133795490709045
57,2.5889175862759584,3.7517150949175693,2.708434881531633,1.990646786953622,3.415776859406558,3.0787951322856655,2.5517993520888935,2.800101151812852,2.9523941724036766,3.659357942573986,2.2745755907748757,2.669991574365405,3.233401186396222,2.013977233060604,3.6406260978133322,2.0447633178734783,1.034687984079858,2.5174907541698586,2.323275498438626,4.9869817231417555,4.962057131740401,2.5463104115321418,2.997859100407706,3.0713485769931768,2.6565964446842933,3.0178270142586516,3.538332897091297,2.256927604476549,2.077117814746803,4.972617740079534,2.480081178074135,3.623199847639989,1.0243160006369432,3.065123131150435
58,3.848429808135734,4.0988147861660496,4.009471212949944,3.029575661770983,3.7945480130467746,4.2292639450990634,2.686489565435633,3.9525504458107927,3.8526402078892437,3.9410992439825603,3.6106211817309086,3.8732929538234786,4.821523405205387,4.967628196790044,3.126175032135107,4.058278316552631,3.019524877065354,3.3894156310932395,4.201619011683287,4.984251133917231,5.041666560122385,4.181921704010541,4.17583829137614,3.8853425495174316,3.6852854646788,3.8023816868136375,3.710254270113008,3.8036408319814923,3.9893272279539156,3.3219235208252798,4.313831254651832,4.988228769834178,3.0189564167482192,4.992130312587867
59,4.626891890705433,4.586553826372238,4.1965885569999966,3.0357010407761593,4.774440344763168,4.70604904380134,2.8396429009637165,4.411043344838203,4.2659183166325905,4.6406096541679815,3.7036677889370644,4.4592168421010125,4.935495817179319,4.989819321195592,3.829305097942045,4.973985748095426,2.913739235341793,3.897675340984566,4.42214648027473,4.020557495721318,4.999210158380425,4.948232919659866,4.135913814372108,4.4285815970529265,4.519479325781082,4.2877118775138925,3.891741322783221,3.9077878618419875,4.460169152247394,4.971220508723543,4.983046878356575,4.989402351664604,4.93648162434081,5.000456066881912
60,3.7408668795899565,3.2377944543202504,3.810217148798164,2.9230767035592953,4.100503429368427,3.74019224585788,2.8739193986508673,3.404972621145064,3.4583118126574,3.9724300086399875,3.4130014504082626,3.296741611958695,3.8600901716580736,4.983324605344348,1.9059495819811796,3.8339865738063486,2.2859822503390386,2.796905645757249,3.726326159718897,3.4805151218993062,4.548702535336898,3.736554927204917,2.574161210571699,3.842398392841213,3.337859011344665,3.2355859041235693,2.871341141121517,3.349009111171404,2.0282784779161087,2.691848426279438,4.978645715546589,4.0021276475435625,4.972274377536025,4.981045213572568
61,2.8561869289630932,2.472433039500834,3.0393663672761093,1.8245842164337778,2.8118322459952814,2.62630381806332,1.2685829804640685,2.4886125275166053,2.523178996064344,2.7522039185970675,2.818684892765845,2.9619951102183735,3.0678193517759773,4.963044336447903,1.196793304133041,3.0545609070998387,1.33138616999571,2.940717137739934,2.421356829738364,2.402056812246052,3.9811062434474,2.5667637202999987,1.5152873689876498,2.53277425579279,3.385008604467583,2.750026214054065,2.408229060078898,2.806665088283202,2.1658868093740486,1.0148092596331617,3.9812473487226696,2.016779054077516,2.987678268244127,3.002907306636374
62,4.435846073285291,3.865979841246323,4.330784417201598,2.8754075201446168,4.3752436173178815,4.553852491893109,2.442050662075218,4.244082924277382,4.018337895967611,4.252468258657112,3.078351186093796,4.310755453131927,4.7559950601623795,4.989678675971899,3.8120514854674905,4.194839133862027,3.5887231357540275,3.731395954782625,4.490437139575351,4.989469066461366,4.62681395006377,4.790717809761288,4.160277737359381,4.074847996164394,4.07538971488524,3.600540692241085,3.801665307433325,3.584267744505212,4.979125707281988,4.176811852327928,4.987886200986559,4.99551394843517,4.990460593670397,4.192858178430089
63,4.353210180195309,4.2411653180614115,4.381852970327222,3.6684604311583713,4.179797930201266,4.098165812834452,3.531092774062587,4.39015680368072,4.073477074239069,4.0809170493159295,4.229371580822555,3.7077649568361086,4.515747287697411,4.965212977626145,2.5660062086268205,4.971541094886478,2.602126743497129,2.70396030947796,3.7017330233911365,2.971384485907482,5.129326065354361,4.463775290159937,4.023915428768825,4.650775825970446,4.005373057859657,4.198049095851763,3.9529355744477828,4.369635097720227,3.6851383281435526,2.0023487756219662,2.0231191656728718,4.978951338050519,4.005826855503629,4.999860275473917
64,4.588202747069945,3.5317534944520608,3.9215487559777893,3.475398564007906,3.9037027731604588,3.8667559881824722,3.21907127239988,4.1473437834876385,3.6092142275429953,3.587395167461434,3.8115486111365375,3.5644870399408077,4.0174230587965,4.771425308264569,1.9731140257646524,4.961567777146357,2.266830135518539,2.5012513309905433,3.207318528588839,2.012689816913717,3.998363225082858,4.9652084015952465,3.3489094761790885,4.529617060432551,3.706031113456375,3.58119453389777,3.115168306232396,3.9733641717024035,3.574820621933914,1.02796801580811,2.006923973436813,4.458407486070725,4.987655634650652,4.002106662967972
65,2.384514908698269,2.263501680220521,2.6307002210081523,2.511050343673786,2.53588593991644,2.6236421466823456,1.7208568506608508,2.8235543706458315,2.31958978078678,2.3123305315144824,2.1241819165373252,1.7911024355376008,2.530496500895323,2.9335205117256087,1.5069247205796625,2.555832468022905,2.9683943773779,1.8417019695364523,2.85746424556114,2.010606670114278,2.983321386199753,2.631122541571776,2.3763086049071642,2.3778754346737703,2.1638634579780773,2.0833535721771637,2.334969686263702,2.300683514087406,2.553383600622965,1.0126456640637365,1.8246053328258502,3.9844200958725913,2.9978656479825054,3.155615966687625
66,2.988111942459111,3.1593483174278854,3.5471668571289117,3.1099377916612254,3.294865850784847,3.665261567117643,2.449566121361874,3.329515572109499,3.453922032132377,3.5554563573309848,2.6212452393521453,2.7654759734028995,3.546187963408314,3.125952990415115,2.7915958322338246,2.5638911570504868,3.9701552647383163,2.491036445623123,4.001952264212691,4.9699071619439765,3.006512710411092,3.1871787609021958,3.4689972474854014,2.9960538998655433,2.0520756143508074,2.8005848613715263,3.0236546126560215,3.219829323300312,3.0084833543643166,3.5633177712841744,3.294912041763798,3.9287959402115726,2.9578283452780907,3.986402864556708
67,3.536913452176493,2.8896738692049055,3.126795100500059,2.4403236068569907,3.884355016405709,3.107722988295387,3.2355942554452812,3.269953352927367,2.758213942735607,3.3725758817147717,2.7147042113468047,2.602393907882179,3.1489968450757564,3.613087147976093,2.0360093950642204,3.7142623641667027,1.0193801006933105,1.7264224980558518,2.511895450031924,2.016144020565581,4.9854974248080035,3.781518822612959,2.564003250587596,4.088503076009869,3.2354205337968884,2.670540611315891,2.89567835681205,2.3658103795492282,2.009796435801841,1.926571586018986,2.521988186959796,4.975453276798763,4.965331010003024,3.9912169431128177
68,2.2902038896576835,2.5013464143733164,1.980500635978834,0.8382621998809751,2.382020219867559,2.356092239957563,2.012824931744408,1.8488685508698066,2.044877491654349,2.8594101586077074,1.1670217004941679,2.255536586763671,2.1100879364467575,0.9986658760532288,3.17479029465027,1.3071593848534149,1.0123204880771075,1.0178238896765779,1.8428936815388548,4.971929799126747,2.790911128164474,2.4531932356844344,2.9411431035482503,2.4548965152348345,1.2820448078670792,1.6515285965046749,2.624236897856264,1.0664772477587412,1.9029774901521257,4.963361218641817,2.6771093812553213,2.992859185457814,1.9004091739065647,1.012321209457182
69,3.713925404168948,3.874238929895088,3.8223232890115897,3.4429145486179293,4.0158182955673425,4.438870394568303,1.562402290603666,4.110549898325178,4.109356044834008,4.179846448871757,2.5224782175650837,3.714893937435249,3.683659396490927,3.769301955792123,4.202453705074865,2.5313171958300384,4.961523075448392,4.965108737286942,3.9919406123688,4.982802332864683,2.999778531270139,4.002467161714862,2.590770473708272,3.0612592606046096,3.497449852067199,3.346241973075146,4.267038457796509,3.5183395789904828,4.656563364726937,4.403697747725372,3.8007291555644716,3.30375523289912,3.9185565719668065,2.0249291299820715
70,4.060606739335501,4.493446781966231,3.852941607417043,3.3522016142878304,4.207586812149398,4.537555263249886,2.2943277051602604,4.263243039576484,4.213344444318125,4.057297982553692,3.2173739582213123,3.837436435266608,5.181592411609102,3.606169848649137,4.282525548376215,3.793273109088129,3.015586104028166,3.978519999109904,4.9553001403645025,4.013448161600424,4.004476245994059,3.7944081875595495,3.8818562514177444,3.6454241245118144,4.1869410989292595,4.185246524446888,3.530339579768055,3.742170300457212,4.046281418381635,4.973627370328859,3.9982759956647844,3.990104660699939,3.0133625913780535,4.995138808680231
71,4.260264102179794,4.048101369271685,4.16894111878243,3.1055156470726675,4.451204215639098,3.9440695860436144,2.3645107268452934,4.138832390395799,4.044871540443884,4.016701208192078,3.345559448924116,3.9525614174383836,4.459016121901505,4.526196351673899,3.5078082297803084,4.028757494312731,2.000673318846643,3.998836838014856,3.7056158284462017,2.6280635524726197,4.852030696218032,3.6107242412567304,2.7477675666768,3.9952534690564763,4.943938365564854,4.1843551259690095,3.836959208832711,3.903210879822627,3.7663994089130823,3.003465685374293,2.714979470508678,3.000016207351111,3.8786899864679154,3.995108440815175
72,2.4763051680514,2.942486009548615,2.888041340225062,2.3491959507524935,3.2740654040751136,3.270333992263589,1.7225383003185657,2.9317735592460408,3.204923124816924,3.4735158037559315,1.7016242250445714,2.7060842208337643,2.5451175666057106,2.0085287553126348,3.49848599288454,2.0828001320522707,3.9558166657630927,3.0006417476122107,3.018672538779879,3.9995141028733947,2.0041088083538936,2.891623898543426,2.6720890876285033,2.4106035261717844,2.03232812929474,2.5139414177034887,3.093397375974549,2.634914094631783,3.5334311609708484,4.963162994211656,2.5587398177168406,2.7432625336245904,3.114211910159753,2.273658981655383
73,1.3415342868032702,1.839800203412892,1.2137394321046169,1.1158364568405628,1.5180980281458873,1.7133951332662085,0.8853342901733802,1.5089904843732467,1.2262778567042587,1.532487564497854,1.5619882178852496,1.2761279735810953,1.9258619007769289,2.344857550133362,0.9107822581048994,1.6015749119437652,0.9871262210220363,1.608420662819941,1.7605881297539239,2.014234960659248,2.9761816042455296,1.6404676029540157,1.4341385956322443,1.3694146182773415,1.6216313171881265,1.4626310694634252,1.436823278005188,1.0887056724915916,1.0087790156262522,1.300286266343579,2.976836528062455,2.989574875034589,1.0167644792951418,2.540257276120607
74,3.382833598620225,3.5189626443783464,2.8943012290919947,2.235827650937775,3.292285514315374,3.4184250758028982,2.9897112509461707,3.070724459870652,2.8569755566011428,3.458431651866423,2.699277635367648,2.8694340585452367,3.7822871245773384,3.1015390147038047,2.9370842593790423,2.7591966529676144,1.0318626937329876,1.9933828385889452,2.98270080017301,4.9716286492757185,4.994673206607697,3.6075761110542413,3.424578811250298,3.734912441374706,2.696295312361131,2.7592532883005485,3.221866482531705,2.2136459463326696,2.008719176965575,3.45358210969445,3.645921544362152,4.978719615031581,2.54973551626185,3.572585278146253
75,4.200870073857149,3.729928421984026,4.037795178539001,2.849384926293086,3.8601328891823057,4.44150815270986,1.9225880083143339,4.124188118227517,3.7668540027114696,3.788237048429075,2.7781984884158546,3.9149566568664085,4.746842759715115,4.35883522804584,3.809097261617414,3.7538864061546255,3.9948264978875665,3.424040492916614,4.979613151307404,4.993152934195304,3.885568990649687,4.373818670394843,4.376595046244455,3.500602509691462,3.6998599429827026,3.343331741531809,3.4484817478195113,3.264785196095546,4.980516955254985,4.181308880358893,4.984551696378151,4.993056863870901,4.308510493236155,4.006582244956928
76,3.178106254491046,2.830377981936623,3.776453031893459,3.3399117580481326,3.4798618648582433,3.582682672339966,2.2687150790494286,3.5926817642415427,3.4109578892190258,3.212063362815839,2.860082909390107,2.7322430405578277,3.762510844191197,3.9635068663955626,2.0757180070451375,3.4817238618327218,3.970499093360599,2.56308791530996,4.246023765944971,2.9030391976629693,3.11286681798873,3.2660344412152127,3.1911706424139874,3.0707684285791577,2.770865911411259,2.9678700942643608,2.549547889637073,3.55224204461498,3.3585552228999758,2.0121466982534835,2.9952197700028518,3.9998813006119525,3.988671579094985,4.976684487529788
77,3.7113292126518327,3.1758327261581822,4.036074764878221,2.815742091023062,3.218983864258405,3.6411443513630957,2.646994849875551,3.489879272069142,3.2210806722523366,3.311820158549807,3.001042155682611,2.85968742079826,4.407181055911999,3.661192899059073,2.4247644504903283,3.377167623181388,2.9986222227631836,1.030220629184611,4.9662840936014705,4.9782976418616744,3.991028796507615,3.1744177378062615,4.79669173360832,3.3794812802214866,2.487176060856774,2.9275764484978883,2.653909517123575,3.0275440672153904,2.9388906909991857,3.0062136555517744,3.990509271958318,5.000489264125612,3.293768466424184,4.990108801370078
78,2.70723319069827,2.536712912156697,2.826754116614702,1.7609259959755386,3.0130845081792046,2.4485909859275714,1.9008971125734875,2.74234694229103,2.4690111491071973,2.630927928190924,1.9746333654118757,2.501976485377437,2.8427164321051057,2.7086517853758365,2.4880556675899124,2.80646098961925,1.0093125353598642,2.0041775500359207,1.9682002099136828,2.0060058317228076,3.9694221984401734,2.5419676042539385,2.4416143562748607,2.853828662848605,3.1092921733057324,2.56959683749389,2.689895645699352,2.315004390403269,2.9706186663344245,2.0545063294356063,1.0097016101008536,2.881233914335937,2.538569471428641,2.615125058127614
79,3.940386655237348,3.95547372739137,4.497136640218535,3.8600353697118286,4.0801920022356715,4.254479491858733,2.712838416644882,4.122331714401566,4.14294244700321,4.223123555306579,3.4193982215094514,3.223951527115667,4.387063095021533,3.8656586213341546,3.162676769739559,3.1559352598398656,3.9758495640905327,2.8392295512849213,4.965081432286485,4.982777664743509,3.987223630579265,3.2623294543196457,3.753660493612237,3.582594850254963,3.156263915518856,3.69835171011799,3.6880952007003436,3.9043007014903504,3.019755183417653,3.713100172998889,3.5994763753467,4.007881344663118,3.539425080375961,4.549098375220307
80,3.673311636372419,2.5420210172481577,4.094738030685733,3.288188787403031,3.209078357560918,3.5032278209968433,2.133054407464632,4.060625722704269,3.274717738911494,2.710987846747729,2.2728767461949357,2.4701263847270285,3.6574072426044077,2.7969379702516806,2.6415300308733296,3.8403772453190013,4.9674193712656685,1.026957166889244,4.973873534794653,2.0209671074368183,2.003211990588224,3.4589633415877055,4.709065593633203,3.1099159971336268,2.59296822011157,2.6206659481184906,2.604087740461931,3.201763114940398,4.973345639440911,1.9151132208051396,1.0184189355144453,4.9795097282760095,4.983622116551631,4.000717299121862
81,4.16030911876804,3.192750457744973,4.371094623917792,2.5260399957637403,4.429496559487459,3.9669729916922503,1.9028111294484298,3.805751629247069,4.034534094763823,4.135750887719302,2.3349491373478157,4.3236899309910415,3.9909794173786035,4.09168711183141,4.115507296851736,3.4362049109106545,3.009133824349108,3.990156732649302,3.4878360993115436,3.9783438818319623,3.3257368788986312,3.8972865167355386,2.87595798948484,3.6127032292836545,4.141407954487282,3.4436441471215873,3.555157195292795,3.6500428397173446,4.96572881856148,4.306946113214838,3.2816663232355228,2.0272637563272276,4.9724276473366045,2.5372987666134574
82,3.9517209296996523,4.143891364868574,3.7691629302558747,3.308258326296689,4.417157790925988,3.9892126086495963,2.801291743430785,4.026680755503457,3.9131983313585876,4.177719443836262,3.449169555502465,3.6338823927495967,4.0681498412589585,4.2350158192629825,3.2487532606570557,3.8697702343851854,2.0000139601606497,3.9843461064198036,3.030157044922545,3.0102239657853582,4.9795699492247785,3.9856327607733957,2.5166838998998458,4.076844451808853,4.258323142189093,3.9848652687444055,3.8910742181040407,3.761144464919632,3.201172365428874,3.158501868374969,2.6405806438733963,3.617350447315381,3.648869981442141,3.8957508702098393
83,3.8664925484394486,4.246182242042915,3.5506743731270496,3.3197223391333477,4.430197621424484,4.599064845502054,2.455421237260019,4.200081644603525,3.9933397130863004,4.181484162112795,3.3066087397629884,3.933741788873272,4.717014058978046,4.894870080994027,3.610179918295935,3.9783798269914947,3.1453135773883427,4.962376797505638,4.003200636609244,4.007184565134357,4.999967622177135,4.671951323480325,2.9212041493393284,3.913806662967592,4.300885660244262,3.847335950631076,3.7350316580583858,3.6102781452311414,4.001120777475152,3.8414792434605527,4.984777270461335,4.981996424227206,4.000521632715035,4.9882888035462845
84,3.350872113308058,2.7697421563584825,3.0316661237070845,2.0448638771500414,3.1159093086413043,3.80830482978332,0.8661183101273782,3.240887424174224,3.1686557824382495,3.0131962273309023,1.8212591248539318,3.6947519793524783,3.8696918875219484,3.7817479659535085,3.5130015496399225,2.9859706844626386,3.814196328799898,3.980817995518959,3.997418082699001,3.9895412398069854,2.026164324701024,3.9755267161553163,3.0159627930704325,2.5073203771964505,3.167377496254645,2.5871962848621024,2.52020576813774,2.7098585942427578,4.973339528753725,3.9614909830723097,4.978701200638539,3.1187982947148183,3.9911943550870372,2.7337854800642294
85,3.450765437189439,3.256262940528009,3.427993204600096,2.7575690957004357,3.160784531879269,3.650413284799463,2.548540365702811,3.419160914086713,3.1226027975477195,3.3107625093576396,2.6736244488382086,2.8542226888851383,3.897180978270936,3.3612536173892784,2.8065371123090768,2.883503130772424,2.956136085407642,2.0017471976608996,3.982495138061912,4.9710214258108225,3.9087320273463635,3.5987390698639414,3.9370618192553968,3.3650763103158297,2.4654800116223803,2.70837092529436,3.0897921922537503,2.7219768123553654,3.069178120476677,3.010223198861612,3.551706014657897,4.985603044185892,3.077580665340036,3.7698107869220445
86,3.7402205226705654,4.085652831752972,4.368150832667238,4.126027408055502,4.479650378172494,4.2031889713751,2.9541405974852957,4.420858756758418,4.544317405055253,4.123782767568384,3.3528742330564025,3.527150722964134,4.605394622614231,3.500030269526373,3.8100123785545494,3.701784079209312,3.3024624058571335,3.968514923737965,3.984206890909486,2.9922283523900064,3.9029798942701053,3.452340323779189,3.141708976680343,3.933894454810306,4.024151646112278,4.286764967135448,3.792220019611255,4.602951030552003,3.9887318717309905,3.267160300214991,1.0310669523448193,3.0018508903161543,3.001457080200531,4.9776693938344705
87,2.9541718018756398,3.242282873167699,3.494998609747095,2.8295366463732905,3.9587666683160756,3.1344659224513154,3.799082267381421,3.1941057422778094,3.339623173818045,3.916942626485246,2.7836514141600666,2.6782693933433452,3.0611850891882906,2.8504448804600786,2.7229965870736024,2.898512793161303,1.5014113363324928,1.9780805800102492,2.029116757841753,3.9691250027626928,4.984059792811171,3.2288178106540206,2.853946117704592,4.066975905365777,2.5166360565219255,3.006920331646391,3.5414115368997248,3.12010531178444,2.0392114256146434,2.999316135849901,1.0237883999561619,3.9954875952453026,2.9874168181387666,3.9747530927901886
88,3.707322537046394,3.5120777204778038,3.429474539375644,2.2778059229855305,3.807875108793572,3.8757105561117444,1.9839207304536446,3.6107005046582223,3.203159695827587,3.5680282777878083,2.762576385353732,3.603886710759203,4.232909535013507,4.619590108566605,3.094488076073837,3.794051501599025,2.4791376773874507,3.4205326468841046,3.7697702362067393,4.009690418936674,4.979057946755264,4.106666940887157,3.450360544049932,3.4649628540331996,3.884781697221718,3.1739853119894166,3.2173869059911873,2.787686503984094,3.983469108447663,3.4678532283628263,4.9745511802690325,4.991854484209624,4.0009347658712135,4.159726120368652
89,3.976726498614371,3.414260276987279,3.523316925507471,2.338223444893588,4.047360232151408,3.72971717876289,2.780114086599236,3.506007011178966,3.1651746531207916,4.104602664080401,2.48475366298377,3.323552893029819,3.168453890438669,3.763992525037157,3.2935749094735565,2.907849665711213,2.2526155861469026,2.6460165216498104,2.8424058240046977,4.981740875915401,4.98050271615119,4.260551655970614,2.977696195239633,3.997152575265827,3.173848973017994,2.6591289009601264,4.019198758968279,2.27716617041863,3.0063489028012036,3.777195953032354,3.993309155804085,4.986609195781729,4.974869373757884,2.0246019066905205
90,3.1417901011767007,2.42772468539131,3.1722530528600568,2.087316560477144,3.26790953999157,2.8422416167966085,1.8182957213263824,3.148392403471885,2.7996415266778443,2.8283606765553366,1.7629866748955867,2.77427806574676,2.7912994160996702,2.708846425333732,2.9182605982642684,2.953063040931162,2.323834947648832,2.269420137390339,2.4576973238839104,2.0048949349893284,2.9885367235448417,3.1546580700053757,2.6254508770391167,2.999501559428351,3.1001601730290136,2.4609917733555497,2.887328610347778,2.5001136695418062,3.967957800437989,2.341020578351352,1.0146691652893163,2.9953277769984203,3.9821233833399354,2.007621314631241
91,3.586746854595401,2.8935362315294535,3.136592086158631,1.988210159376248,3.64534280501559,3.4681993637091626,2.1034551878041663,3.158390726948704,2.953924472015346,3.5879056719300904,1.98150051829084,3.1986560441263556,2.9858735481766474,3.2730647373684825,3.2059837204441965,2.8379286020767736,2.5681663724468407,2.640127652742991,2.992957252451018,3.995462226769592,3.4597198237416613,3.9231345645729836,2.7688590808681086,3.3486246519831804,2.902024417265292,2.3884488729848665,3.205994548580995,2.1471040760601863,3.357357100788316,3.987489370989348,3.9882338593543714,3.9904742919195106,4.971768320583551,2.0148915381421877
92,2.415828683421973,3.3158530321561286,2.967697373437114,2.779142509122693,3.143385842390098,2.797135187428894,3.0268642854322887,2.9792985235684313,2.893030401313003,3.037656516521609,2.963705972048963,2.110263434781562,3.4784308526970626,2.7314695518536016,2.120049299385663,2.8705003013352486,1.1295913167909089,1.795660705416715,2.561187282865716,2.9944671757954016,4.969625613061586,2.321958450477974,2.9791998705681,3.2425393247057746,2.6151777686557027,3.145096516685371,2.8658387982480233,2.9858668732011306,1.6335445043429788,2.071680764029634,1.0160442505707226,3.99118483802844,1.0213496734990248,4.974212487280142
93,3.027914957461258,2.938321859056113,3.2731665900178517,2.581182828900554,3.962037429872456,3.1132580348613295,2.5187028475011597,3.1551340704072524,3.1838500494107436,3.5205807829468996,2.510462261676028,2.767989807627358,3.1447683805328963,3.2589744323351715,2.547535659958449,3.210297937567793,1.7477261857646906,2.774569305664327,2.665854166263727,2.0155195577078215,3.984896122901832,2.928338108743423,2.012866395583887,3.347998170731546,3.3157866233323685,3.0478087866234103,2.820131321609462,2.953658248606183,2.3850774853149512,2.982944719320653,2.290284770664001,2.9302924633191063,3.98116162126025,3.981076485785459
94,2.3282717896176806,2.4423582701868156,1.9818501880170452,1.6331328172127757,2.0193769981812,2.8464057090902326,1.493985247608823,2.3296490359900184,1.9086159485053988,2.1290065974703576,2.1446625708416183,2.2148199542147733,3.344722063887965,3.5171234522875334,1.567935642567211,2.5436629836623568,2.072417669827417,1.9636570352671,3.2738013684500493,3.989718648794395,3.588088938059851,3.1205516093449854,3.087813486183427,2.2511565646176765,1.9390049991800944,1.8664965209237743,1.786930037836766,1.6653438378023437,2.296766889820444,2.0138676883755817,4.969829779312769,4.979167562788762,2.0128462997159895,3.989460926885979
95,3.9040225930807075,3.777917664111466,3.0056859121516744,2.6068974631711654,3.607645161400205,4.223346984280973,2.7091302779038835,3.6614060821860233,3.499383014672953,3.827469531626589,2.507489931267503,3.6289609215012177,3.898489274439015,2.951844476642184,3.9208344996757267,3.390972804069782,3.1683666674742943,3.0371995322864698,3.623813955475549,4.991002338223152,3.022847425548809,4.964692191934436,3.9693464873732385,3.8276201396169207,2.639842931988493,2.92338357348708,3.3426054475336144,2.7633688545833213,4.064455511898562,4.977650890047761,3.9972582397193763,4.984440941438344,4.000810109077311,3.00289659825389
96,1.1585417423299107,1.3772668593464386,1.3561543276315124,1.7319810886301423,1.2171767707488237,1.7228770725682763,1.5984613958822376,1.6499969573414255,1.5070033058903847,1.1004336823465126,1.4166602548740432,0.9222559473400889,2.2419154536814383,1.1650320846822582,0.8797913182144139,1.9318330882421926,1.9072024493930637,0.45338239178382506,2.4895946596211327,1.2540175444248258,1.0279758946697757,1.6752598971084853,2.4693885290135533,1.5229888152250666,0.6300348005901828,1.330342691549815,0.5945919939276346,1.6646127809206201,1.478680675191398,0.9974148020792516,1.0074269278295687,2.9769267328039914,1.0044839797288079,3.9632687223518412
